stdTaskCd,stdRiskFactorSeq,stdRiskMeasureSeq,riskFactor,stdSafetyMeasure
T01266,8470,16625,슬립폼 상부에서 철근 배근 작업중 작업발판 단부로 떨어짐 위험,높이 2m이상 안전대 부착설비 설치
T01266,8470,16626,슬립폼 상부에서 철근 배근 작업중 작업발판 단부로 떨어짐 위험,안전대 및 부속설비 이상 유무 작업 전 점검
T01266,8471,16627,하부 작업발판 상에서 작업중 개구부로 방호조치 미실시로 인한 떨어짐 위험,작업발판 전면에 설치
T01266,8472,16628,소화기 미비치로 인한 화재 위험,화재대비 소화기 비치
T01267,8473,16629,개인보호구를 미착용하고 작업시 부딪히거나 찔림 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01267,8474,16630,관리감독자 미배치하고 근로자 단독으로 무리하게 작업중 해체물 무너짐 위험,관리감독자 점검(별표3의 작업에 대해)
T01267,8474,16631,관리감독자 미배치하고 근로자 단독으로 무리하게 작업중 해체물 무너짐 위험,관리감독자의 점검 및 이상조치
T01267,8475,16632,슬립폼 인양시 인양로프가 끊어지며서 자재 낙하로 인한 맞음 위험,꼬임이 끊어진 섬유로프 등의 사용 금지
T01267,8476,16633,슬립폼 해체중 부속자재가 떨어지면서 하부의 근로자가 낙하물에 맞음 위험,안전지주 또는 안전블록 사용
T01267,8476,16634,슬립폼 해체중 부속자재가 떨어지면서 하부의 근로자가 낙하물에 맞음 위험,출입금지구역관리(안전지주 또는 안전블록 사용 시 예외)
T01267,8477,16635,인양용 후크에 해지장치 없이 사용중 로프가 후크에서 탈락 하면서 물체에 맞음 위험,이동식 크레인 해지장치 사용
T01267,8478,16636,크레인 이동 경로 및 작업장의 평탄성 및 지반 지지력 미흡으로 인한 장비가 뒤집혀 근로자 깔림 위험,크레인의 이동 경로 및 작업장소의 평탄성과 지내력 확보 필요시 철판등으로 보강
T01267,8479,16637,크레인의 인양 능력 부족에 의한 인양물에 깔림 위험,적재하중 초과 금지
T01267,8480,16638,슬립폼의 인양시 균형을 상실하여 흔들리면서 근로자 부딪힘 위험,안전지주 또는 안전블록 사용
T01267,8480,16639,슬립폼의 인양시 균형을 상실하여 흔들리면서 근로자 부딪힘 위험,출입금지구역관리(안전지주 또는 안전블록 사용 시 예외)
T01267,8481,16640,이동식크레인 운전원의 운전미숙으로 주변 근로자가 인양 자재에 맞음 위험,"운전원 자격여부, 운전경력 파악"
T01267,8482,16641,이동식크레인으로 슬립폼 인양시 붐대가 꺽이면서 자재에 부딪힘 위험,"근로자 배치 및 교육, 작업방법, 방호장치 등 미리 확인 후 위험방지 조치"
T01267,8482,16642,이동식크레인으로 슬립폼 인양시 붐대가 꺽이면서 자재에 부딪힘 위험,일정한 신호방법 및 신호자 지정
T01267,8483,16643,교각 또는 연돌 상부에서 안전대 미착용하고 단부에서 작업중 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01267,8483,16644,교각 또는 연돌 상부에서 안전대 미착용하고 단부에서 작업중 떨어짐 위험,작업발판 설치
T01268,8484,16645,"안전모, 안전화 등 미착용하고 작업중 붇딪히거나 찔림 위험","보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01268,8485,16646,갱폼 인양중 인양로프가 파단되면서 갱폼이 낙하되어 근로자 맞음 위험,안전계수 기준 준수
T01268,8485,16647,갱폼 인양중 인양로프가 파단되면서 갱폼이 낙하되어 근로자 맞음 위험,최대허용하중 등의 표식
T01268,8486,16648,갱폼 인양중 인양로프가 파단되면서 갱폼이 낙하되어 근로자 맞음 위험,꼬임이 끊어진 섬유로프 등의 사용 금지
T01268,8487,16649,이동식크레인 후크 해지장치 미설치로 갱폼 인양중 갱폼에 맞음 위험,이동식 크레인 해지장치 사용
T01268,8488,16650,워킹타워 지지 불량에 의한 부딪힘 위험,워킹타워 조립 시 절차 준수
T01268,8489,16651,철근 조립 작업중 바닥 철근 미확인에 의한 넘어짐 위험,가설통로 설치
T01268,8490,16652,갱폼상에 안전난간대 미설치 및 격벽내측 거푸집의 바닥 개구부 덮개 미설치로 인한 떨어짐 위험,개구부 난간 등 설치
T01268,8490,16653,갱폼상에 안전난간대 미설치 및 격벽내측 거푸집의 바닥 개구부 덮개 미설치로 인한 떨어짐 위험,개구부 표시
T01268,8490,16654,갱폼상에 안전난간대 미설치 및 격벽내측 거푸집의 바닥 개구부 덮개 미설치로 인한 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01268,8491,16655,관리감독자 배치하지 않고 근로자 단독으로 작업중 갱폼상에서 떨어짐 위험,관리감독자 점검(별표3의 작업에 대해)
T01268,8491,16656,관리감독자 배치하지 않고 근로자 단독으로 작업중 갱폼상에서 떨어짐 위험,관리감독자의 점검 및 이상조치
T01268,8492,16657,철근 조립 및 거푸집 조립 작업 중 안전난간 미설치로 인한 떨어짐 위험,발끝막이판 설치
T01268,8492,16658,철근 조립 및 거푸집 조립 작업 중 안전난간 미설치로 인한 떨어짐 위험,안전난간 설치
T01268,8493,16659,케이슨 갱폼에 작업발판이 부족하게 설치되어 개구부로 떨어짐 위험,작업발판 전면에 설치
T01268,8494,16660,케이슨 안쪽 개구부 미표시로 인한 떨어짐 위험,개구부 난간 등 설치
T01268,8494,16661,케이슨 안쪽 개구부 미표시로 인한 떨어짐 위험,개구부 표시
T01268,8494,16662,케이슨 안쪽 개구부 미표시로 인한 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01268,8495,16663,케이슨 제작 가설 통로 단부에서 안전난간 미설치로 인한 떨어짐 위험,발끝막이판 설치
T01268,8495,16664,케이슨 제작 가설 통로 단부에서 안전난간 미설치로 인한 떨어짐 위험,안전난간 설치
T01269,8496,16665,케이슨 해상 운반중 케이슨내 해수 유입에 의한 침몰 위험,해수침투되지 않도록 덮개 설치 및 균형 유지
T01269,8497,16666,풍랑에 의해 해상크레인의 불균형으로 무너짐 위험,위험방지 앵커링 조치
T01269,8498,16667,해상크레인의 인양 능력 부족 또는 바지선의 부양력 부족으로 인양물 무너짐,적당한 인양 장비 선정
T01269,8499,16668,"케이슨 인양 로프 체결 등 고소 작업시 안전모, 안전대 미착용하여 떨어짐 위험","보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01269,8500,16669,해상크레인의 바지선 단부에 안전장치 미설치로 인한 떨어짐 위험,안전방망 설치(근로자 안전대 착용)
T01269,8500,16670,해상크레인의 바지선 단부에 안전장치 미설치로 인한 떨어짐 위험,작업발판 설치
T01269,8501,16671,잠수 작업중 공기 호스가 스크류에 감겨 질식 위험,공기호스의 길이는 최소한의 잠수 깊이에 필요한 길이만 사용
T01269,8502,16672,잠수부 산소공급 불량에 의한 질식 위험,"작업전 송기호스 및 공기공급 장치 점검 및 작업중 송기호스의 조임, 절단, 눌림등의 발생 여부를 확인하여 작업"
T01269,8503,16673,잠수부가 사석 고르기 작업중 사석이 공기 공급용 호스를 눌러 질식 위험,일정한 신호방법 규정
T01269,8504,16674,태풍 발생에 의한 해상장비 침몰 위험,피항 계획 수립
T01270,8505,16675,속채움용 사석 인양중 체결이 풀리면서 사석에 맞음 위험,꼬임이 끊어진 섬유로프 등의 사용 금지
T01270,8506,16676,인양용 와이어로프가 사석 인양중 파단되면서 사석에 맞음 위험,꼬임이 끊어진 섬유로프 등의 사용 금지
T01270,8507,16677,인양용 후크에 해지장치 없이 사용중 로프가 후크에서 탈락 하면서 물체에 맞음 위험,이동식 크레인 해지장치 사용
T01270,8508,16678,케이슨 내부에 근로자 출입 중 낙하물에 맞음 위험,케이슨 바닥에서 작업하지 않도록 지휘감독 실시
T01270,8509,16679,크람셀 붐대 연결부 취약으로 사석 인양중 붐대 꺾임으로 인한 사석에 맞음 위험,"근로자 배치 및 교육, 작업방법, 방호장치 등 미리 확인 후 위험방지 조치"
T01270,8509,16680,크람셀 붐대 연결부 취약으로 사석 인양중 붐대 꺾임으로 인한 사석에 맞음 위험,일정한 신호방법 및 신호자 지정
T01270,8510,16681,크람셀 운전원의 운전미숙에 의한 부딪힘 위험,"운전원 자격여부, 운전경력 파악"
T01270,8511,16682,"크람셀, 덤프 등 사석 투입 작업중 신호자 미배치로 인한 주변 근로자와 부딪힘 위험",근로자 출입제한
T01270,8511,16683,"크람셀, 덤프 등 사석 투입 작업중 신호자 미배치로 인한 주변 근로자와 부딪힘 위험",유도자 배치
T01270,8512,16684,바지선 단부 및 개구부에서 이동 중 방호 조치 미실시로 인한 떨어짐 위험,구호 장비 비치
T01271,8513,16685,슬링벨트 제거 도중 후크가 강부재에 걸려 유동에 의한 손가락 끼임 위험,강부재 적재시 슬링벨트의 물림이나 후크가 부재틈에 걸리지 않도록 받침목의 위치와 높이를 고려하여 선정
T01271,8514,16686,인양물을 내려놓다 인양물에 깔림 위험,유도자 및 근로자 위치는 양중 근로자 시야에 위치
T01271,8515,16687,강부재 받침목 준비 미흡에 의한 적치불량으로 무너짐 위험,자재하역전 하역장소의 받침목 설치 상태 확인
T01271,8516,16688,"강부재 이양 하역중 받침, 불량, 편심 등에 의해 화물 유동으로 무너짐 위험",인양물 받침 상태 등을 확인
T01271,8517,16689,슬링벨트를 강재에 직접 감아 인양하다 벨트 파단으로 강재에 맞음 위험,강재 모서리와 로프 접촉부에 보호대 설치
T01271,8518,16690,인양물을 받침목 위에 내려놓다 지반 침하로 인양물 무너짐 위험,불안정한 높이로 적재 금지
T01271,8518,16691,인양물을 받침목 위에 내려놓다 지반 침하로 인양물 무너짐 위험,튼튼한 기반위에 적재
T01271,8518,16692,인양물을 받침목 위에 내려놓다 지반 침하로 인양물 무너짐 위험,편하중이 생기지 않도록 할 것
T01271,8519,16693,인양용 와이어 로프를 1개걸이 또는 한방향으로 2개를 사용하여 인양하다 자재에 맞음 위험,인양로프는 2줄걸이로 체결하여 수평 인양
T01271,8520,16694,크레인 인양 작업 중 강부재의 하중에 의한 무너짐 위험,적재하중 초과 금지
T01271,8521,16695,슬링벨트로 인양 작업 중 슬링벨트 걸림에 의한 회전으로 부딪힘 위험,이동식 크레인 지브의 경사각 범위 사용
T01271,8522,16696,운반차량 브레이크 고정불량에 의한 이동으로 주변근로자 깔림 위험,경사면 아래로 근로자 출입 제한
T01271,8522,16697,운반차량 브레이크 고정불량에 의한 이동으로 주변근로자 깔림 위험,"구름멈춤대, 쐐기 등을 이용하여 중량물의 동요나 이동 조절"
T01271,8523,16698,장비 작업반경내 무단출입으로 인한 부딪힘 위험,안전지주 또는 안전블록 사용
T01271,8523,16699,장비 작업반경내 무단출입으로 인한 부딪힘 위험,출입금지구역관리(안전지주 또는 안전블록 사용 시 예외)
T01271,8524,16700,크레인 또는 운반차량 작업반경내 근로자 출입에 의한 부딪힘 위험,유도자 배치
T01271,8525,16701,적재함에서 무리하게 인양 작업중 적재함 단부에서 떨어짐 위험,"보호구(안전모, 안전대, 안전화, 보안면, 절연용 보호구, 방열복, 방진마스크, 방한모·방한복·방한화·방한장갑) 지급 및 착용"
T01272,8526,16702,안전작업 절차 미준수에 의해 인양 작업 중 무너짐 위험,"궤도나 그밖에 관련 설비의 보수, 점검 작업 시 궤도작업차량 사용시 해당구간 열차운행관계자와 협의"
T01272,8526,16703,안전작업 절차 미준수에 의해 인양 작업 중 무너짐 위험,"사전조사 및 결과 기록, 보존 및 작업계획서 작성 및 작업"
T01272,8526,16704,안전작업 절차 미준수에 의해 인양 작업 중 무너짐 위험,작업계획서 근로자 주지
T01272,8526,16705,안전작업 절차 미준수에 의해 인양 작업 중 무너짐 위험,항타기/항발기 조립/해체/변동/이동 시 작업밥업과 절차 수립 및 근로자 주지
T01272,8527,16706,운반차량이 적재용량 초과 운행에 의한 타이어 펑크 등에 의한 무너짐 위험,작업구역 출입금지
T01272,8527,16707,운반차량이 적재용량 초과 운행에 의한 타이어 펑크 등에 의한 무너짐 위험,작업지휘자 또는 유도자 유도에 따라 작업
T01272,8528,16708,이동 경로 내 과속으로 인양물 유동에 의한 깔림 위험,제한속도 지정
T01272,8529,16709,인양용 와이어로프 손상에 의한 자재에 맞음 위험,섬유로프 등 점검 및 교체
T01272,8530,16710,작업장내 지반 지지력 미검토에 의한 무너짐 위험,지반침하에 대한 검토 및 대책수립
T01272,8531,16711,주행로 요철에 의한 운행중 적재물 낙하로 인한 근로자 부딪힘 위험,주행로 사전점검 및 유지∙보수
T01272,8532,16712,차량 운반중 적재함의 결속선 파단에 의한 깔림 위험,체인블럭 등 결속 및 고정상태 확인
T01272,8533,16713,커브길 운전중 과속운전으로 인한 뒤집힘으로 운전자 깔림 위험,"커브길 감속운전, 커브길 볼록반사경 설치"
