taskName,stdTaskCd,riskCate1Cd,riskCate1Name,riskCate2Cd,riskCate2Name,riskFactor,riskRelatedLaw,stdRiskFactorSeq
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동 경로 내 과속으로 인양물 유동에 의한 깔림 위험,안전보건규칙 제98조 [제한속도의 지정 등],8528
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",인양용 와이어로프 손상에 의한 자재에 맞음 위험,안전보건규칙 제388조 [사용 전 점검 등],8529
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",작업장내 지반 지지력 미검토에 의한 무너짐 위험,,8530
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",주행로 요철에 의한 운행중 적재물 낙하로 인한 근로자 부딪힘 위험,,8531
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",차량 운반중 적재함의 결속선 파단에 의한 깔림 위험,,8532
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",커브길 운전중 과속운전으로 인한 뒤집힘으로 운전자 깔림 위험,,8533
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 작업시 권과방지장치 및 과부하방지장치 미설치로 장비 뒤집힘으로 근로자 깔림 위험,안전보건규칙 제89조 [운전 시작 전 조치],8534
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 지브의 경사각 미준수로 인한 장비 뒤집힘으로 근로자 깔림 위험,안전보건규칙 제150조 [경사각의 제한],8535
"운반, 인양",T01272,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인의 후크해지 장치 미부착으로 인한 자재에 깔림 위험,안전보건규칙 제149조 [해지장치의 사용],8536
"운반, 인양",T01272,1,기계적 요인,4,충돌위험 부분,후진 이동시 후방의 근로자 또는 유도자 미확인에 의한 부딪힘 위험,안전보건규칙 제172조 [접촉의 방지],8537
"운반, 인양",T01272,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",사다리 이용 강부재 위로 오르다 사다리 흔들림에 의한 근로자 넘어짐 위험,,8538
조립,T01273,1,기계적 요인,1,"협착위험 부분(감김,끼임)",인양 강재 거치시 손으로 미세 조정중 손가락 끼임 위험,,8539
조립,T01273,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",달비계 용접부위 취약에 의한 무너짐 위험,안전보건규칙 제9조 [작업발판 등],8540
조립,T01273,1,기계적 요인,4,충돌위험 부분,굴삭기로 크레인 거치 작업 구간 정비 작업중 버켓에 주변 작업자 부딪힘 위험,안전보건규칙 제199조 [전도 등의 방지],8541
조립,T01273,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",Box 내부 작업중 조도 불량에 의한 이동 중 근로자 넘어짐 위험,안전보건규칙 제8조 [조도],8542
조립,T01273,1,기계적 요인,6,추락위험 부분(개구부 등),거더 하부에 낙하물 방지망 설치로 인한 떨어짐 위험,,8543
조립,T01273,1,기계적 요인,6,추락위험 부분(개구부 등),거더간 이동중 안전통로 및 안전난간 미설치로 인한 떨어짐 위험,안전보건규칙 제13조 [안전난간의 구조 및 설치요건],8544
조립,T01273,1,기계적 요인,6,추락위험 부분(개구부 등),거더간 이동중 안전통로 및 안전난간 미설치로 인한 떨어짐 위험,안전보건규칙 제23조 [가설통로의 구조],8545
조립,T01273,1,기계적 요인,6,추락위험 부분(개구부 등),고소 작업시 안전대 미착용으로 인한 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8546
조립,T01273,1,기계적 요인,6,추락위험 부분(개구부 등),브라켓 등 자재 운반하다 스터트 볼트에 걸려 거더 단부로 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8547
조립,T01273,5,작업특성 요인,6,질식위험·산소결핍,Box 내부 도장 작업중 보호구 미착용으로 인한 질식 위험,안전보건규칙 제450조 [호흡용 보호구의 지급 등],8548
슬라브 시공,T01274,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",슬라브 하부 차량통행 구간 낙하물에 의한 맞음 위험,안전보건규칙 제14조 [낙하물에 의한 위험의 방지],8549
슬라브 시공,T01274,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",자재 인양 작업중 결속불량에 의한 자재에 깔림 위험,,8550
슬라브 시공,T01274,1,기계적 요인,4,충돌위험 부분,크레인으로 자재 인양시 슬링벨트 파단 또는 결속 풀림으로 인한 인양물에 부딪힘 위험,,8551
슬라브 시공,T01274,1,기계적 요인,4,충돌위험 부분,펌프카 이용 콘크리트 타설시 압송력에 의한 작업자 부딪힘 위험,,8552
슬라브 시공,T01274,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",철근 조립 작업중 바닥 철근 미확인에 의한 넘어짐 위험,안전보건규칙 제22조 [통로의 설치],8553
슬라브 시공,T01274,1,기계적 요인,6,추락위험 부분(개구부 등),교량 특수 작업대에서 슬라브 형틀 해체 작업중 작업대 파손에 의한 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8554
슬라브 시공,T01274,1,기계적 요인,6,추락위험 부분(개구부 등),데크플레이트 설치 작업중 미고정 테크플레이트를 밟고 이동으로 인한 떨어짐 위험,안전보건규칙 제13조 [안전난간의 구조 및 설치요건],8555
슬라브 시공,T01274,1,기계적 요인,6,추락위험 부분(개구부 등),데크플레이트 설치 작업중 미고정 테크플레이트를 밟고 이동으로 인한 떨어짐 위험,,8556
슬라브 시공,T01274,1,기계적 요인,6,추락위험 부분(개구부 등),데크플레이트 조립 장소에 개구부 발생으로 인한 떨어짐 위험,,8557
PSC거더 제작,T01275,1,기계적 요인,1,"협착위험 부분(감김,끼임)",PSC 거더 야적시 거더 넘어짐에 의한 근로자 협착 위험,,8558
PSC거더 제작,T01275,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",PSC 거더 폼의 설치시 전도 방지 조치 미설치로 인한 무너짐 위험,안전보건규칙 제3조 [전도의 방지],8559
PSC거더 제작,T01275,1,기계적 요인,4,충돌위험 부분,"이동식 크레인으로 형틀 설치, 해체 작업중 작업반경내 근로자 출입에 의한 부딪힘 위험",안전보건규칙 제20조 [출입의 금지 등],8560
PSC거더 제작,T01275,1,기계적 요인,5,"넘어짐(미끄러짐, 걸림, 헛디딤)",PSC 거더 받침 철판을 근로자가 소운반 도중 중량물에 의한 넘어짐 위험,,8561
PSC거더 제작,T01275,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더 상부 설치 작업시 작업 발판을 미설치하여 작업중 떨어짐 위험,안전보건규칙 제9조 [작업발판 등],8562
PSC거더 제작,T01275,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더 승강설비 미설치로 떨어짐 위험,안전보건규칙 제46조 [승강설비의 설치],8563
PSC거더 제작,T01275,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더에 사다리 이용하여 승강중 사다리 흔들림으로 인한 떨어짐 위험,,8564
PSC거더 제작,T01275,1,기계적 요인,6,추락위험 부분(개구부 등),안전모 등 개인보호구 미착용하고 작업중 부딪히거나 떨어짐 위험,안전보건규칙 제94조 [작업모 등의 착용],8565
PSC거더 제작,T01275,1,기계적 요인,6,추락위험 부분(개구부 등),철근 및 거푸집 작업발판 설치 불량에 따라 작업중 근로자 떨어짐 위험,안전보건규칙 제56조 [작업발판의 구조],8566
PSC거더 제작,T01275,2,전기적 요인,1,감전(안전전압초과),작업장의 배수로 미확보에 의한 침수로 감전 위험,,8567
거더 인양 및 상차,T01276,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",PSC 거더 인양 작업중 인양장비 무너짐 위험,,8568
거더 인양 및 상차,T01276,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",PSC 거더 크레인 인양 작업중 인양로프에 부착된 인양고리가 탈락하며 자재에 맞음 위험,안전보건규칙 제149조 [해지장치의 사용],8569
거더 인양 및 상차,T01276,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",PSC 인양 작업시 PSC 무너짐 방지 조치 미실시로 인한 근로자 깔림 위험,,8570
거더 인양 및 상차,T01276,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",비탈면에서는 바퀴에 구름방지용 쐐기 미설치로 장비 뒤집힘에 의한 운전자 깔림 위험,안전보건규칙 제386조 [경사면에서의 중량물 취급],8571
거더 인양 및 상차,T01276,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 작업시 권과방지장치 및 과부하방지장치 미설치로 장비 뒤집힘으로 근로자 깔림 위험,안전보건규칙 제134조 [방호장치의 조정],8572
거더 인양 및 상차,T01276,1,기계적 요인,4,충돌위험 부분,와이어로프 감아 올리기 작업중 와이어로프 걸림에 의한 회전으로 부딪힘 위험,,8573
거더 인양 및 상차,T01276,1,기계적 요인,4,충돌위험 부분,운반차량 브레이크 고정불량에 의한 이동으로 주변근로자 깔림 위험,안전보건규칙 제386조 [경사면에서의 중량물 취급],8574
거더 인양 및 상차,T01276,1,기계적 요인,4,충돌위험 부분,인양장비 및 운반차량 작업반경에 근로자 출입에 의한 부딪힘 위험,안전보건규칙 제20조 [출입의 금지 등],8575
거더 인양 및 상차,T01276,1,기계적 요인,6,추락위험 부분(개구부 등),적재함에서 인양 작업중 인양물에 의해 적재함 단부에서 떨어짐 위험,,8576
거더 운반,T01277,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",운반차량이 적재용량 초과 운행에 의한 타이어 펑크 등에 의한 무너짐 위험,,8577
거더 운반,T01277,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",이동 경로 내 과속으로 인양물 유동에 의한 깔림 위험,안전보건규칙 제98조 [제한속도의 지정 등],8578
거더 운반,T01277,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",차량 운반도중 운반차량이 사면에서 뒤집힘으로 인한 근로자 깔림 위험,안전보건규칙 제386조 [경사면에서의 중량물 취급],8579
거더 운반,T01277,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",커브길 운전 중 블록반사경 미설치로 인한 뒤집힘으로 운전자 깔림 위험,,8580
거더 운반,T01277,1,기계적 요인,4,충돌위험 부분,주행로 요철에 의한 운행중 적재물 낙하로 인한 근로자 부딪힘 위험,,8581
거더 운반,T01277,1,기계적 요인,4,충돌위험 부분,주행로 협소에 의해 운반도중 작업 차량과 부딪힘 위험,,8582
거더 운반,T01277,1,기계적 요인,4,충돌위험 부분,차량의 안전기능 상실에 의한 주행중 사고 위험,,8583
거더 운반,T01277,1,기계적 요인,4,충돌위험 부분,후진 이동시 후방의 근로자 또는 유도자 미확인에 의한 부딪힘 위험,안전보건규칙 제172조 [접촉의 방지],8584
거더 인양 및 거치,T01278,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",PSC 거더 거치후 전도 방지 조치 불량에 의한 무너짐 위험,,8585
거더 인양 및 거치,T01278,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",샤클 피 체결 불량으로 자재에 맞음 위험,,8586
거더 인양 및 거치,T01278,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 이동 경로 및 작업장의 평탄성 및 지반 지지력 미흡으로 인한 장비가 뒤집혀 근로자 깔림 위험,,8587
거더 인양 및 거치,T01278,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 작업시 권과방지장치 및 과부하방지장치 미설치로 장비 뒤집힘으로 근로자 깔림 위험,안전보건규칙 제89조 [운전 시작 전 조치],8588
거더 인양 및 거치,T01278,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",크레인 지브의 경사각 미준수로 인한 장비 뒤집힘으로 근로자 깔림 위험,안전보건규칙 제138조 [경사각의 제한],8589
거더 인양 및 거치,T01278,1,기계적 요인,4,충돌위험 부분,굴삭기로 크레인 작업 구간 정비 작업중 버켓에 주변 작업자 부딪힘 위험,안전보건규칙 제20조 [출입의 금지 등],8590
거더 인양 및 거치,T01278,1,기계적 요인,4,충돌위험 부분,장비 작업반경내 출입금지 조치 미흡으로 인한 부딪힘 위험,안전보건규칙 제20조 [출입의 금지 등],8591
거더 인양 및 거치,T01278,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더 거치 조정 작업중 와이어로프 회전에 의해 부딪힘으로 인한 근로자 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8592
거더 인양 및 거치,T01278,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더 거치후 전도 방지 조치 작업하다 교각 상부에서 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8593
거더 인양 및 거치,T01278,1,기계적 요인,6,추락위험 부분(개구부 등),PSC 거더 하부에서 추락 방지망 설치하다 실족하여 떨어짐 위험,안전보건규칙 제44조 [안전대의 부착설비 등],8594
거더 인양 및 거치,T01278,1,기계적 요인,6,추락위험 부분(개구부 등),안전대를 안전대 부착설비에 미체결로 인한 떨어짐 위험,안전보건규칙 제42조 [추락의 방지],8595
CrossBeam 설치,T01279,1,기계적 요인,3,"기계(설비) 의 낙하, 비래, 전복, 붕괴, 전도위험 부분",작업장 하부로 차량 통행구간 방호선반 미설치로 맞음 위험,안전보건규칙 제14조 [낙하물에 의한 위험의 방지],8596
